timestamp,log_type,EventID,user,action,risk,severity,date,hour,source_ip,process_name
2026-03-11 07:32:26.793455+00:00,seclogs1st.evtx,4625,svc_backup,Failed Login,HIGH,HIGH,2026-03-11,7,172.16.0.134,system
2026-03-11 07:32:33.257519+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.201,system
2026-03-11 07:32:34.345728+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.194,system
2026-03-11 07:32:34.699671+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.231,system
2026-03-11 07:32:36.788668+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.2,system
2026-03-11 07:32:45.586946+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.238,system
2026-03-11 07:33:04.042938+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.191,system
2026-03-11 07:33:06.633177+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.23,system
2026-03-11 07:33:06.766693+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.253,system
2026-03-11 07:33:15.743000+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.41,system
2026-03-11 07:37:07.190004+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.172,system
2026-03-11 07:37:08.500578+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.145,system
2026-03-11 07:37:08.541025+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.44,system
2026-03-11 07:38:06.411983+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.19,system
2026-03-11 07:40:06.152411+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.61,system
2026-03-11 07:40:15.216169+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.145,system
2026-03-11 07:40:16.105556+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.202,system
2026-03-11 07:40:30.851007+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.136,system
2026-03-11 07:40:30.931873+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.58,system
2026-03-11 07:40:58.135437+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.185,system
2026-03-11 07:41:43.040302+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.158,system
2026-03-11 07:42:45.508902+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.155,system
2026-03-11 07:47:06.725113+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.178,system
2026-03-11 07:47:07.427622+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.80,system
2026-03-11 07:47:08.729324+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.73,system
2026-03-11 07:47:09.022844+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.58,system
2026-03-11 07:47:09.036749+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.189,system
2026-03-11 07:47:11.757151+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.68,system
2026-03-11 07:47:19.628754+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.16,system
2026-03-11 07:47:49.519949+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.200,system
2026-03-24 04:03:04.245077+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.14,system
2026-03-24 04:03:04.481680+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.89,system
2026-03-24 04:03:04.484074+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.38,system
2026-03-24 04:03:04.484684+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.245,system
2026-03-24 04:03:04.543144+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.139,system
2026-03-24 04:03:04.596663+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.70,system
2026-03-24 04:03:04.692469+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.114,system
2026-03-24 04:03:04.692478+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.12,system
2026-03-24 04:03:04.722452+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.136,system
2026-03-24 04:03:04.728422+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.34,system
2026-03-24 04:03:04.759007+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.179,system
2026-03-24 04:03:04.842068+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.151,system
2026-03-24 04:03:05.059925+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.50,system
2026-03-24 04:03:05.091509+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.31,system
2026-03-24 04:03:05.267738+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.9,system
2026-03-24 04:03:05.568779+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.75,system
2026-03-24 04:03:05.584290+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.42,system
2026-03-24 04:03:05.588387+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.3,system
2026-03-24 04:03:05.591230+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.160,system
2026-03-24 04:03:05.609764+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.59,system
2026-03-24 04:03:05.635855+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.253,system
2026-03-24 04:03:05.645533+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.246,system
2026-03-24 04:03:05.672146+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.67,system
2026-03-24 04:03:05.768620+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.201,system
2026-03-24 04:03:05.780539+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.28,system
2026-03-24 04:03:05.787067+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.110,system
2026-03-24 04:03:05.916300+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.184,system
2026-03-24 04:03:10.565250+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.184,system
2026-03-24 04:03:11.617914+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.45,system
2026-03-24 04:03:12.764368+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.22,system
2026-03-24 04:03:15.232729+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.220,system
2026-03-24 04:03:15.312773+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.28,system
2026-03-24 04:03:15.392530+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.214,system
2026-03-24 04:03:15.427282+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.167,system
2026-03-24 04:03:35.567839+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.10,system
2026-03-24 04:03:35.922476+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.181,system
2026-03-24 04:03:36.140247+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.50,system
2026-03-24 04:03:41.228432+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.16,system
2026-03-24 04:04:11.321392+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.186,system
2026-03-24 04:05:06.091747+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.176,system
2026-03-24 04:05:14.205542+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.182,system
2026-03-24 04:05:14.221666+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.221,system
2026-03-24 04:12:36.623087+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.222,system
2026-03-24 04:13:31.044752+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.180,system
2026-03-24 04:13:31.282074+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.14,system
2026-03-24 04:13:31.921013+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.73,system
2026-03-24 04:13:32.582781+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.215,system
2026-03-24 04:13:35.585648+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.98,system
2026-03-24 04:13:37.404314+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-24,4,172.16.0.11,system
2026-03-24 04:13:41.000988+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.6,system
2026-03-24 04:18:05.867092+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.241,system
2026-03-24 04:23:41.056986+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-24,4,192.168.1.44,system
2026-03-24 04:33:41.077305+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-24,4,10.0.0.179,system
2026-03-25 05:14:18.219753+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.119,system
2026-03-25 05:14:18.865221+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.115,system
2026-03-25 05:14:18.872368+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.80,system
2026-03-25 05:14:18.876585+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.12,system
2026-03-25 05:14:19.147955+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.111,system
2026-03-25 05:14:19.453856+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.207,system
2026-03-25 05:14:19.850691+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.21,system
2026-03-25 05:14:19.850748+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.221,system
2026-03-25 05:14:20.152107+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.32,system
2026-03-25 05:14:20.224461+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.147,system
2026-03-25 05:14:20.256968+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.58,system
2026-03-25 05:14:21.079130+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.20,system
2026-03-25 05:14:22.408566+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.135,system
2026-03-25 05:14:22.646273+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.93,system
2026-03-25 05:14:23.229437+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.13,system
2026-03-25 05:14:25.224586+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.185,system
2026-03-25 05:14:25.347445+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.38,system
2026-03-25 05:14:25.474989+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.219,system
2026-03-25 05:14:25.575504+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.197,system
2026-03-25 05:14:25.708191+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.98,system
2026-03-25 05:14:25.890482+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.37,system
2026-03-25 05:14:25.945364+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.119,system
2026-03-25 05:14:26.135740+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.45,system
2026-03-25 05:17:27.618046+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.150,system
2026-03-25 05:17:27.765322+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.248,system
2026-03-25 05:17:27.766325+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.182,system
2026-03-25 05:17:27.767136+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.207,system
2026-03-25 05:17:27.830439+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.24,system
2026-03-25 05:17:27.879358+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.105,system
2026-03-25 05:17:27.960316+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.78,system
2026-03-25 05:17:27.960325+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.94,system
2026-03-25 05:17:28.256649+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.14,system
2026-03-25 05:17:28.256777+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.230,system
2026-03-25 05:17:28.288149+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.172,system
2026-03-25 05:17:28.444239+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.23,system
2026-03-25 05:17:28.582216+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.16,system
2026-03-25 05:17:28.585524+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.34,system
2026-03-25 05:17:28.638029+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.69,system
2026-03-25 05:17:28.891907+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.136,system
2026-03-25 05:17:28.920057+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.39,system
2026-03-25 05:17:28.940029+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.30,system
2026-03-25 05:17:28.951765+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.139,system
2026-03-25 05:17:28.970362+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.64,system
2026-03-25 05:17:28.978470+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.20,system
2026-03-25 05:17:29.014151+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.169,system
2026-03-25 05:17:29.069174+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.33,system
2026-03-25 05:17:29.113167+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.99,system
2026-03-25 05:17:29.114473+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.223,system
2026-03-25 05:17:29.176437+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.178,system
2026-03-25 05:17:29.363077+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.94,system
2026-03-25 05:17:35.522783+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.134,system
2026-03-25 05:17:36.315243+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.209,system
2026-03-25 05:17:36.611677+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.206,system
2026-03-25 05:18:40.343151+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.29,system
2026-03-25 05:18:40.687538+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.227,system
2026-03-25 05:18:40.827103+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.162,system
2026-03-25 05:18:40.959230+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.65,system
2026-03-25 05:18:42.364029+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.223,system
2026-03-25 05:18:47.099361+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.108,system
2026-03-25 05:19:16.110846+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.115,system
2026-03-25 05:19:16.155226+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.243,system
2026-03-25 05:19:17.992712+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.91,system
2026-03-25 05:19:18.658594+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.160,system
2026-03-25 05:19:18.736712+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.98,system
2026-03-25 05:19:30.263409+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.237,system
2026-03-25 05:22:40.447533+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.180,system
2026-03-25 05:22:40.464413+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.129,system
2026-03-25 05:27:29.939558+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.12,system
2026-03-25 05:27:30.095840+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.14,system
2026-03-25 05:27:30.392187+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.166,system
2026-03-25 05:27:36.582325+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,10.0.0.52,system
2026-03-25 05:47:40.120874+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,5,172.16.0.24,system
2026-03-25 05:47:40.201488+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,5,192.168.1.97,system
2026-03-25 16:48:47.157970+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.15,system
2026-03-25 16:48:47.305014+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.77,system
2026-03-25 16:48:47.307312+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.222,system
2026-03-25 16:48:47.307909+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.86,system
2026-03-25 16:48:47.395260+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.32,system
2026-03-25 16:48:47.436792+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.175,system
2026-03-25 16:48:47.511917+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.136,system
2026-03-25 16:48:47.511925+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.102,system
2026-03-25 16:48:47.546434+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.56,system
2026-03-25 16:48:47.553406+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.43,system
2026-03-25 16:48:47.569872+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.230,system
2026-03-25 16:48:47.631723+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.107,system
2026-03-25 16:48:47.775816+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.248,system
2026-03-25 16:48:47.790775+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.212,system
2026-03-25 16:48:47.909130+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.127,system
2026-03-25 16:48:48.194794+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.237,system
2026-03-25 16:48:48.208490+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.69,system
2026-03-25 16:48:48.220863+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.66,system
2026-03-25 16:48:48.221022+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.144,system
2026-03-25 16:48:48.249863+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.246,system
2026-03-25 16:48:48.269541+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.203,system
2026-03-25 16:48:48.289091+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.155,system
2026-03-25 16:48:48.332394+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.54,system
2026-03-25 16:48:48.404480+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.194,system
2026-03-25 16:48:48.404482+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.33,system
2026-03-25 16:48:48.442003+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.173,system
2026-03-25 16:48:48.511650+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.62,system
2026-03-25 16:50:48.940535+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.34,system
2026-03-25 16:50:50.222387+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.204,system
2026-03-25 16:50:50.409893+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.150,system
2026-03-25 16:50:50.784773+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.141,system
2026-03-25 16:50:50.815138+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.139,system
2026-03-25 16:50:50.819225+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.22,system
2026-03-25 16:50:53.361721+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.142,system
2026-03-25 16:50:53.402775+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.199,system
2026-03-25 16:50:53.619171+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.132,system
2026-03-25 16:53:26.244486+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,172.16.0.20,system
